param sigma
72 85 52
72 86 60
72 87 35
72 88 53
72 89 43
72 90 44
72 91 44
72 92 51
72 93 47
72 94 58
72 95 40
73 1 44
73 2 54
73 3 60
73 4 56
73 5 45
73 6 41
73 7 39
73 8 35
73 9 38
73 10 58
73 11 39
73 12 57
73 13 56
73 14 36
73 15 59
73 16 57
73 17 51
73 18 59
73 19 59
73 20 40
73 21 56
73 22 60
73 23 59
73 24 50
73 25 49
73 26 51
73 27 53
73 28 42
73 29 48
73 30 45
73 31 60
73 32 59
73 33 44
73 34 58
73 35 59
73 36 53
73 37 39
73 38 40
73 39 47
73 40 51
73 41 58
73 42 37
73 43 45
73 44 38
73 45 50
73 46 56
73 47 40
73 48 46
73 49 55
73 50 39
73 51 41
73 52 53
73 53 60
73 54 58
73 55 39
73 56 46
73 57 35
73 58 50
73 59 42
73 60 56
73 61 52
73 62 46
73 63 38
73 64 35
73 65 59
73 66 49
73 67 49
73 68 36
73 69 52
73 70 35
73 71 39
73 72 49
73 73 0
73 74 54
73 75 55
73 76 45
73 77 53
73 78 51
73 79 48
73 80 52
73 81 58
73 82 56
73 83 52
73 84 41
73 85 37
73 86 47
73 87 49
73 88 42
73 89 60
73 90 35
73 91 47
73 92 38
73 93 52
73 94 48
73 95 59
74 1 37
74 2 45
74 3 51
74 4 49
74 5 55
74 6 57
74 7 48
74 8 35
74 9 59
74 10 36
74 11 39
74 12 36
74 13 50
74 14 56
74 15 47
74 16 45
74 17 52
74 18 45
74 19 35
74 20 48
74 21 46
74 22 59
74 23 35
74 24 56
74 25 42
74 26 54
74 27 53
74 28 51
74 29 42
74 30 50
74 31 56
74 32 55
74 33 54
74 34 47
74 35 46
74 36 41
74 37 52
74 38 60
74 39 55
74 40 47
74 41 51
74 42 54
74 43 47
74 44 41
74 45 59
74 46 52
74 47 56
74 48 55
74 49 45
74 50 36
74 51 46
74 52 50
74 53 56
74 54 58
74 55 42
74 56 48
74 57 55
74 58 53
74 59 57
74 60 42
74 61 44
74 62 51
74 63 45
74 64 52
74 65 39
74 66 41
74 67 60
74 68 41
74 69 35
74 70 48
74 71 50
74 72 51
74 73 51
74 74 0
74 75 52
74 76 46
74 77 48
74 78 41
74 79 40
74 80 60
74 81 35
74 82 40
74 83 48
74 84 37
74 85 50
74 86 59
74 87 53
74 88 53
74 89 35
74 90 49
74 91 59
74 92 44
74 93 36
74 94 44
74 95 58
75 1 44
75 2 42
75 3 54
75 4 60
75 5 49
75 6 36
75 7 47
75 8 47
75 9 52
75 10 45
75 11 43
75 12 48
75 13 51
75 14 49
75 15 45
75 16 59
75 17 60
75 18 56
75 19 46
75 20 48
75 21 59
75 22 39
75 23 51
75 24 38
75 25 53
75 26 43
75 27 39
75 28 36
75 29 57
75 30 54
75 31 49
75 32 51
75 33 44
75 34 36
75 35 42
75 36 36
75 37 56
75 38 60
75 39 49
75 40 48
75 41 43
75 42 50
75 43 49
75 44 56
75 45 36
75 46 43
75 47 49
75 48 44
75 49 41
75 50 53
75 51 44
75 52 36
75 53 52
75 54 45
75 55 41
75 56 51
75 57 53
75 58 35
75 59 56
75 60 43
75 61 53
75 62 49
75 63 60
75 64 56
75 65 35
75 66 45
75 67 46
75 68 36
75 69 49
75 70 41
75 71 51
75 72 38
75 73 51
75 74 41
75 75 0
75 76 60
75 77 39
75 78 46
75 79 54
75 80 55
75 81 45
75 82 39
75 83 42
75 84 44
75 85 58
75 86 51
75 87 44
75 88 59
75 89 37
75 90 46
75 91 48
75 92 43
75 93 53
75 94 53
75 95 35
76 1 57
76 2 46
76 3 35
76 4 39
76 5 55
76 6 46
76 7 49
76 8 43
76 9 36
76 10 52
76 11 35
76 12 46
76 13 35
76 14 40
76 15 57
76 16 58
76 17 50
76 18 41
76 19 47
76 20 36
76 21 48
76 22 41
76 23 55
76 24 36
76 25 58
76 26 53
76 27 38
76 28 38
76 29 37
76 30 54
76 31 40
76 32 48
76 33 60
76 34 46
76 35 35
76 36 44
76 37 49
76 38 57
76 39 43
76 40 48
76 41 40
76 42 52
76 43 59
76 44 46
76 45 54
76 46 57
76 47 51
76 48 44
76 49 48
76 50 39
76 51 36
76 52 60
76 53 58
76 54 44
76 55 38
76 56 35
76 57 58
76 58 54
76 59 48
76 60 58
76 61 37
76 62 59
76 63 47
76 64 57
76 65 42
76 66 44
76 67 52
76 68 36
76 69 54
76 70 45
76 71 59
76 72 38
76 73 38
76 74 59
76 75 40
76 76 0
76 77 55
76 78 59
76 79 52
76 80 56
76 81 49
76 82 59
76 83 59
76 84 58
76 85 50
76 86 38
76 87 47
76 88 46
76 89 56
76 90 35
76 91 38
76 92 51
76 93 35
76 94 47
76 95 60
77 1 43
77 2 49
77 3 57
77 4 57
77 5 51
77 6 35
77 7 44
77 8 60
77 9 56
77 10 50
77 11 37
77 12 52
77 13 55
77 14 47
77 15 45
77 16 45
77 17 56
77 18 35
77 19 44
77 20 49
77 21 52
77 22 46
77 23 53
77 24 48
77 25 53
77 26 52
77 27 35
77 28 57
77 29 48
77 30 59
77 31 42
77 32 41
77 33 52
77 34 54
77 35 45
77 36 41
77 37 50
77 38 52
77 39 38
77 40 37
77 41 48
77 42 49
77 43 39
77 44 51
77 45 59
77 46 55
77 47 60
77 48 39
77 49 58
77 50 53
77 51 51
77 52 39
77 53 48
77 54 35
77 55 41
77 56 59
77 57 59
77 58 42
77 59 55
77 60 53
77 61 47
77 62 43
77 63 36
77 64 46
77 65 42
77 66 47
77 67 46
77 68 52
77 69 57
77 70 42
77 71 58
77 72 59
77 73 54
77 74 37
77 75 45
77 76 42
77 77 0
77 78 44
77 79 45
77 80 44
77 81 44
77 82 60
77 83 47
77 84 60
77 85 36
77 86 49
77 87 49
77 88 38
77 89 60
77 90 58
77 91 36
77 92 47
77 93 42
77 94 50
77 95 50
78 1 37
78 2 45
78 3 52
78 4 49
78 5 46
78 6 35
78 7 37
78 8 49
78 9 35
78 10 50
78 11 41
78 12 45
78 13 37
78 14 40
78 15 51
78 16 42
78 17 39
78 18 37
78 19 47
78 20 49
78 21 45
78 22 49
78 23 50
78 24 60
78 25 52
78 26 51
78 27 41
78 28 51
78 29 46
78 30 56
78 31 56
78 32 47
78 33 58
78 34 50
78 35 52
78 36 39
78 37 40
78 38 43
78 39 58
78 40 38
78 41 56
78 42 40
78 43 57
78 44 35
78 45 55
78 46 59
78 47 50
78 48 39
78 49 39
78 50 50
78 51 40
78 52 53
78 53 47
78 54 48
78 55 51
78 56 44
78 57 41
78 58 43
78 59 53
78 60 57
78 61 47
78 62 58
78 63 49
78 64 38
78 65 46
78 66 38
78 67 44
78 68 39
78 69 44
78 70 43
78 71 58
78 72 47
78 73 47
78 74 46
78 75 39
78 76 51
78 77 55
78 78 0
78 79 48
78 80 53
78 81 44
78 82 54
78 83 48
78 84 41
78 85 45
78 86 55
78 87 51
78 88 45
78 89 44
78 90 35
78 91 57
78 92 35
78 93 60
78 94 46
78 95 49
79 1 60
79 2 50
79 3 43
79 4 59
79 5 48
79 6 49
79 7 42
79 8 38
79 9 56
79 10 49
79 11 50
79 12 51
79 13 54
79 14 49
79 15 35
79 16 51
79 17 41
79 18 57
79 19 40
79 20 46
79 21 56
79 22 56
79 23 38
79 24 49
79 25 40
79 26 55
79 27 43
79 28 39
79 29 57
79 30 51
79 31 59
79 32 38
79 33 58
79 34 42
79 35 58
79 36 58
79 37 58
79 38 56
79 39 49
79 40 38
79 41 49
79 42 44
79 43 55
79 44 56
79 45 59
79 46 48
79 47 43
79 48 38
79 49 37
79 50 59
79 51 58
79 52 37
79 53 39
79 54 54
79 55 46
79 56 53
79 57 45
79 58 37
79 59 55
79 60 57
79 61 42
79 62 50
79 63 56
79 64 56
79 65 58
79 66 59
79 67 38
79 68 57
79 69 42
79 70 44
79 71 56
79 72 46
79 73 40
79 74 40
79 75 48
79 76 37
79 77 47
79 78 54
79 79 0
79 80 37
79 81 36
79 82 43
79 83 54
79 84 56
79 85 40
79 86 44
79 87 49
79 88 58
79 89 43
79 90 36
79 91 57
79 92 52
79 93 43
79 94 55
79 95 55
80 1 50
80 2 46
80 3 58
80 4 53
80 5 51
80 6 38
80 7 48
80 8 35
80 9 50
80 10 44
80 11 53
80 12 51
80 13 58
80 14 41
80 15 46
80 16 41
80 17 52
80 18 41
80 19 51
80 20 51
80 21 56
80 22 55
80 23 54
80 24 41
80 25 52
80 26 46
80 27 45
80 28 55
80 29 51
80 30 35
80 31 45
80 32 60
80 33 48
80 34 37
80 35 47
80 36 48
80 37 35
80 38 58
80 39 59
80 40 46
80 41 40
80 42 39
80 43 59
80 44 49
80 45 44
80 46 47
80 47 45
80 48 49
80 49 49
80 50 59
80 51 47
80 52 57
80 53 55
80 54 51
80 55 46
80 56 35
80 57 48
80 58 46
80 59 43
80 60 38
80 61 49
80 62 50
80 63 45
80 64 53
80 65 56
80 66 50
80 67 37
80 68 49
80 69 57
80 70 46
80 71 54
80 72 35
80 73 37
80 74 56
80 75 48
80 76 56
80 77 60
80 78 40
80 79 43
80 80 0
80 81 45
80 82 58
80 83 42
80 84 48
80 85 50
80 86 40
80 87 45
80 88 41
80 89 51
80 90 38
80 91 46
80 92 59
80 93 47
80 94 48
80 95 39
81 1 39
81 2 47
81 3 37
81 4 49
81 5 44
81 6 53
81 7 53
81 8 45
81 9 44
81 10 48
81 11 59
81 12 51
81 13 38
81 14 41
81 15 40
81 16 51
81 17 40
81 18 37
81 19 50
81 20 53
81 21 52
81 22 39
81 23 57
81 24 45
81 25 59
81 26 39
81 27 35
81 28 50
81 29 52
81 30 49
81 31 47
81 32 42
81 33 53
81 34 60
81 35 60
81 36 51
81 37 53
81 38 42
81 39 52
81 40 35
81 41 57
81 42 52
81 43 60
81 44 41
81 45 38
81 46 43
81 47 56
81 48 38
81 49 48
81 50 45
81 51 45
81 52 55
81 53 54
81 54 45
81 55 38
81 56 49
81 57 46
81 58 40
81 59 42
81 60 45
81 61 47
81 62 39
81 63 56
81 64 58
81 65 49
81 66 44
81 67 43
81 68 58
81 69 41
81 70 53
81 71 50
81 72 48
81 73 40
81 74 49
81 75 48
81 76 57
81 77 40
81 78 42
81 79 55
81 80 47
81 81 0
81 82 44
81 83 60
81 84 59
81 85 38
81 86 41
81 87 48
81 88 50
81 89 50
81 90 59
81 91 57
81 92 47
81 93 44
81 94 35
81 95 58
82 1 55
82 2 49
82 3 60
82 4 44
82 5 45
82 6 46
82 7 43
82 8 51
82 9 54
82 10 56
82 11 57
82 12 39
82 13 56
82 14 36
82 15 42
82 16 44
82 17 59
82 18 49
82 19 54
82 20 35
82 21 55
82 22 35
82 23 46
82 24 56
82 25 50
82 26 40
82 27 50
82 28 50
82 29 41
82 30 38
82 31 46
82 32 39
82 33 54
82 34 58
82 35 54
82 36 50
82 37 38
82 38 59
82 39 56
82 40 35
82 41 42
82 42 37
82 43 43
82 44 59
82 45 44
82 46 52
82 47 56
82 48 46
82 49 37
82 50 40
82 51 47
82 52 35
82 53 50
82 54 36
82 55 41
82 56 46
82 57 40
82 58 58
82 59 46
82 60 60
82 61 40
82 62 52
82 63 55
82 64 43
82 65 40
82 66 55
82 67 59
82 68 57
82 69 58
82 70 37
82 71 41
82 72 42
82 73 42
82 74 47
82 75 50
82 76 52
82 77 49
82 78 41
82 79 60
82 80 57
82 81 38
82 82 0
82 83 50
82 84 57
82 85 42
82 86 43
82 87 53
82 88 35
82 89 58
82 90 58
82 91 53
82 92 36
82 93 42
82 94 48
82 95 37
83 1 46
83 2 47
83 3 36
83 4 59
83 5 40
83 6 58
83 7 52
83 8 59
83 9 52
83 10 50
83 11 36
83 12 54
83 13 50
83 14 59
83 15 56
83 16 41
83 17 56
83 18 46
83 19 51
83 20 56
83 21 57
83 22 56
83 23 45
83 24 38
83 25 48
83 26 38
83 27 58
83 28 45
83 29 56
83 30 37
83 31 35
83 32 50
83 33 38
83 34 36
83 35 42
83 36 43
83 37 50
83 38 40
83 39 40
83 40 43
83 41 54
83 42 57
83 43 49
83 44 57
83 45 58
83 46 51
83 47 56
83 48 60
83 49 37
83 50 52
83 51 40
83 52 46
83 53 58
83 54 53
83 55 43
83 56 56
83 57 53
83 58 47
83 59 43
83 60 52
83 61 52
83 62 51
83 63 57
83 64 39
83 65 48
83 66 51
83 67 41
83 68 37
83 69 58
83 70 40
83 71 55
83 72 41
83 73 43
83 74 49
83 75 38
83 76 50
83 77 39
83 78 60
83 79 49
83 80 36
83 81 47
83 82 42
83 83 0
83 84 54
83 85 57
83 86 45
83 87 39
83 88 49
83 89 36
83 90 49
83 91 42
83 92 42
83 93 60
83 94 52
83 95 36
84 1 37
84 2 35
84 3 56
84 4 41
84 5 41
84 6 58
84 7 55
84 8 50
84 9 41
84 10 35
84 11 39
84 12 39
84 13 48
84 14 49
84 15 39
84 16 45
84 17 47
84 18 50
84 19 45
84 20 48
84 21 57
84 22 58
84 23 53
84 24 45
84 25 48
84 26 40
84 27 39
84 28 40
84 29 39
84 30 38
84 31 51
84 32 45
84 33 58
84 34 37
84 35 41
84 36 45
84 37 54
84 38 35
84 39 59
84 40 39
84 41 50
84 42 35
84 43 37
84 44 39
84 45 57
84 46 40
84 47 56
84 48 57
84 49 45
84 50 60
84 51 47
84 52 37
84 53 38
84 54 56
84 55 44
84 56 47
84 57 39
84 58 47
84 59 52
84 60 51
84 61 44
84 62 45
84 63 42
84 64 37
84 65 55
84 66 47
84 67 38
84 68 49
84 69 45
84 70 42
84 71 37
84 72 35
84 73 46
84 74 38
84 75 38
84 76 49
84 77 46
84 78 58
84 79 35
84 80 49
84 81 49
84 82 46
84 83 40
84 84 0
84 85 52
84 86 52
84 87 39
84 88 35
84 89 51
84 90 60
84 91 53
84 92 42
84 93 42
84 94 36
84 95 50
85 1 41
85 2 41
85 3 48
85 4 40
85 5 59
85 6 42
85 7 43
85 8 60
85 9 60
85 10 47
85 11 39
85 12 47
85 13 43
85 14 49
85 15 36
85 16 54
85 17 58
85 18 60
85 19 53
85 20 51
85 21 60
85 22 38
85 23 39
85 24 58
85 25 55
85 26 42
85 27 36
85 28 47
85 29 46
85 30 46
85 31 38
85 32 49
85 33 38
85 34 39
85 35 59
85 36 41
85 37 55
85 38 51
85 39 48
85 40 43
85 41 37
85 42 44
85 43 58
85 44 48
85 45 55
85 46 45
85 47 42
85 48 57
85 49 51
85 50 45
85 51 51
85 52 38
85 53 41
85 54 54
85 55 45
85 56 39
85 57 45
85 58 43
85 59 37
85 60 42
85 61 47
85 62 51
85 63 58
85 64 59
85 65 49
85 66 53
85 67 42
85 68 49
85 69 35
85 70 60
85 71 59
85 72 36
85 73 52
85 74 56
85 75 43
85 76 54
85 77 48
85 78 46
85 79 35
85 80 43
85 81 45
85 82 50
85 83 38
85 84 48
85 85 0
85 86 40
85 87 57
85 88 49
85 89 52
85 90 36
85 91 54
85 92 58
85 93 51
85 94 51
85 95 60
86 1 48
86 2 58
86 3 48
86 4 51
86 5 45
86 6 50
86 7 54
86 8 51
86 9 57
86 10 60
86 11 43
86 12 49
86 13 45
86 14 41
86 15 48
86 16 59
86 17 54
86 18 39
86 19 43
86 20 36
86 21 57
86 22 50
86 23 38
86 24 46
86 25 46
86 26 60
86 27 53
86 28 55
86 29 37
86 30 35
86 31 48
86 32 40
86 33 45
86 34 35
86 35 52
86 36 44
86 37 60
86 38 58
86 39 44
86 40 54
86 41 57
86 42 50
86 43 44
86 44 56
86 45 39
86 46 53
86 47 40
86 48 54
86 49 53
86 50 38
86 51 56
86 52 52
86 53 38
86 54 47
86 55 37
86 56 47
86 57 50
86 58 43
86 59 58
86 60 59
86 61 54
86 62 35
86 63 41
86 64 41
86 65 42
86 66 45
86 67 57
86 68 41
86 69 44
86 70 40
86 71 59
86 72 53
86 73 45
86 74 42
86 75 38
86 76 46
86 77 44
86 78 35
86 79 41
86 80 38
86 81 53
86 82 36
86 83 48
86 84 46
86 85 43
86 86 0
86 87 35
86 88 41
86 89 54
86 90 50
86 91 56
86 92 47
86 93 43
86 94 51
86 95 51
87 1 35
87 2 35
87 3 56
87 4 54
87 5 41
87 6 55
87 7 59
87 8 51
87 9 35
87 10 35
87 11 49
87 12 41
87 13 50
87 14 58
87 15 38
87 16 55
87 17 49
87 18 52
87 19 40
87 20 50
87 21 47
87 22 42
87 23 59
87 24 53
87 25 56
87 26 56
87 27 36
87 28 55
87 29 49
87 30 48
87 31 48
87 32 55
87 33 53
87 34 36
87 35 37
87 36 55
87 37 55
87 38 39
87 39 56
87 40 35
87 41 56
87 42 59
87 43 50
87 44 53
87 45 59
87 46 57
87 47 59
87 48 41
87 49 42
87 50 49
87 51 55
87 52 43
87 53 48
87 54 44
87 55 37
87 56 36
87 57 44
87 58 58
87 59 53
87 60 38
87 61 58
87 62 50
87 63 53
87 64 48
87 65 55
87 66 53
87 67 48
87 68 41
87 69 43
87 70 57
87 71 37
87 72 48
87 73 44
87 74 53
87 75 56
87 76 38
87 77 50
87 78 48
87 79 45
87 80 56
87 81 49
87 82 55
87 83 36
87 84 54
87 85 54
87 86 43
87 87 0
87 88 54
87 89 51
87 90 56
87 91 37
87 92 35
87 93 60
87 94 60
87 95 46
88 1 58
88 2 48
88 3 35
88 4 58
88 5 45
88 6 48
88 7 42
88 8 35
88 9 59
88 10 39
88 11 48
88 12 42
88 13 48
88 14 38
88 15 56
88 16 39
88 17 36
88 18 38
88 19 46
88 20 48
88 21 53
88 22 45
88 23 50
88 24 52
88 25 51
88 26 59
88 27 48
88 28 51
88 29 51
88 30 38
88 31 43
88 32 57
88 33 40
88 34 39
88 35 35
88 36 44
88 37 36
88 38 39
88 39 42
88 40 45
88 41 45
88 42 46
88 43 39
88 44 55
88 45 59
88 46 53
88 47 45
88 48 54
88 49 58
88 50 60
88 51 46
88 52 43
88 53 60
88 54 48
88 55 54
88 56 38
88 57 44
88 58 43
88 59 48
88 60 36
88 61 50
88 62 46
88 63 56
88 64 54
88 65 51
88 66 51
88 67 39
88 68 44
88 69 53
88 70 42
88 71 51
88 72 37
88 73 39
88 74 44
88 75 41
88 76 42
88 77 46
88 78 49
88 79 58
88 80 36
88 81 46
88 82 39
88 83 60
88 84 46
88 85 54
88 86 56
88 87 60
88 88 0
88 89 41
88 90 38
88 91 50
88 92 35
88 93 37
88 94 45
88 95 47
89 1 38
89 2 58
89 3 39
89 4 56
89 5 36
89 6 58
89 7 51
89 8 59
89 9 41
89 10 57
89 11 60
89 12 39
89 13 39
89 14 43
89 15 39
89 16 43
89 17 55
89 18 56
89 19 37
89 20 40
89 21 41
89 22 45
89 23 36
89 24 56
89 25 50
89 26 60
89 27 50
89 28 44
89 29 40
89 30 40
89 31 44
89 32 48
89 33 38
89 34 44
89 35 50
89 36 47
89 37 48
89 38 45
89 39 39
89 40 56
89 41 45
89 42 44
89 43 35
89 44 53
89 45 53
89 46 49
89 47 46
89 48 47
89 49 41
89 50 48
89 51 53
89 52 47
89 53 35
89 54 46
89 55 35
89 56 50
89 57 56
89 58 56
89 59 56
89 60 41
89 61 59
89 62 55
89 63 44
89 64 58
89 65 60
89 66 39
89 67 55
89 68 53
89 69 52
89 70 43
89 71 49
89 72 46
89 73 35
89 74 56
89 75 54
89 76 46
89 77 51
89 78 58
89 79 51
89 80 59
89 81 59
89 82 55
89 83 37
89 84 54
89 85 40
89 86 38
89 87 40
89 88 55
89 89 0
89 90 54
89 91 56
89 92 47
89 93 42
89 94 37
89 95 48
90 1 52
90 2 46
90 3 49
90 4 41
90 5 58
90 6 38
90 7 43
90 8 41
90 9 51
90 10 53
90 11 59
90 12 48
90 13 53
90 14 36
90 15 51
90 16 42
90 17 37
90 18 56
90 19 45
90 20 38
90 21 36
90 22 59
90 23 59
90 24 36
90 25 57
90 26 59
90 27 41
90 28 58
90 29 43
90 30 36
90 31 54
90 32 52
90 33 36
90 34 49
90 35 55
90 36 58
90 37 42
90 38 37
90 39 60
90 40 57
90 41 37
90 42 47
90 43 38
90 44 38
90 45 47
90 46 57
90 47 41
90 48 52
90 49 46
90 50 43
90 51 39
90 52 42
90 53 54
90 54 51
90 55 41
90 56 36
90 57 37
90 58 59
90 59 50
90 60 49
90 61 37
90 62 60
90 63 48
90 64 39
90 65 58
90 66 57
90 67 58
90 68 39
90 69 38
90 70 42
90 71 48
90 72 53
90 73 54
90 74 58
90 75 36
90 76 46
90 77 43
90 78 40
90 79 47
90 80 55
90 81 48
90 82 40
90 83 46
90 84 36
90 85 38
90 86 51
90 87 53
90 88 49
90 89 53
90 90 0
90 91 59
90 92 37
90 93 60
90 94 54
90 95 58
91 1 46
91 2 48
91 3 40
91 4 56
91 5 60
91 6 56
91 7 45
91 8 38
91 9 57
91 10 50
91 11 55
91 12 57
91 13 40
91 14 35
91 15 47
91 16 49
91 17 41
91 18 38
91 19 58
91 20 58
91 21 40
91 22 59
91 23 46
91 24 59
91 25 47
91 26 52
91 27 43
91 28 35
91 29 47
91 30 38
91 31 39
91 32 52
91 33 57
91 34 36
91 35 40
91 36 50
91 37 37
91 38 41
91 39 49
91 40 55
91 41 55
91 42 47
91 43 54
91 44 52
91 45 49
91 46 40
91 47 42
91 48 48
91 49 39
91 50 49
91 51 57
91 52 48
91 53 47
91 54 48
91 55 43
91 56 39
91 57 60
91 58 59
91 59 49
91 60 60
91 61 54
91 62 48
91 63 54
91 64 59
91 65 60
91 66 53
91 67 56
91 68 35
91 69 49
91 70 47
91 71 46
91 72 50
91 73 57
91 74 42
91 75 58
91 76 41
91 77 47
91 78 38
91 79 55
91 80 40
91 81 51
91 82 59
91 83 59
91 84 56
91 85 60
91 86 50
91 87 51
91 88 47
91 89 45
91 90 37
91 91 0
91 92 54
91 93 38
91 94 42
91 95 57
92 1 40
92 2 39
92 3 56
92 4 37
92 5 51
92 6 60
92 7 36
92 8 42
92 9 40
92 10 42
92 11 37
92 12 35
92 13 48
92 14 54
92 15 48
92 16 38
92 17 48
92 18 54
92 19 53
92 20 42
92 21 59
92 22 58
92 23 50
92 24 41
92 25 59
92 26 37
92 27 43
92 28 44
92 29 38
92 30 48
92 31 41
92 32 45
92 33 41
92 34 40
92 35 59
92 36 44
92 37 35
92 38 52
92 39 47
92 40 42
92 41 55
92 42 44
92 43 53
92 44 43
92 45 42
92 46 40
92 47 37
92 48 40
92 49 52
92 50 40
92 51 51
92 52 41
92 53 36
92 54 54
92 55 44
92 56 35
92 57 35
92 58 56
92 59 43
92 60 54
92 61 52
92 62 59
92 63 52
92 64 41
92 65 55
92 66 52
92 67 56
92 68 35
92 69 43
92 70 49
92 71 42
92 72 50
92 73 46
92 74 38
92 75 42
92 76 46
92 77 40
92 78 35
92 79 58
92 80 35
92 81 37
92 82 55
92 83 38
92 84 57
92 85 35
92 86 37
92 87 41
92 88 38
92 89 58
92 90 38
92 91 50
92 92 0
92 93 40
92 94 46
92 95 41
93 1 53
93 2 48
93 3 39
93 4 52
93 5 38
93 6 46
93 7 53
93 8 60
93 9 51
93 10 45
93 11 52
93 12 43
93 13 52
93 14 48
93 15 53
93 16 60
93 17 60
93 18 52
93 19 46
93 20 40
93 21 42
93 22 44
93 23 36
93 24 45
93 25 43
93 26 55
93 27 49
93 28 48
93 29 57
93 30 51
93 31 40
93 32 49
93 33 58
93 34 60
93 35 49
93 36 39
93 37 47
93 38 58
93 39 47
93 40 37
93 41 54
93 42 50
93 43 37
93 44 55
93 45 45
93 46 57
93 47 59
93 48 41
93 49 60
93 50 37
93 51 51
93 52 41
93 53 38
93 54 36
93 55 58
93 56 47
93 57 38
93 58 39
93 59 46
93 60 47
93 61 53
93 62 51
93 63 36
93 64 60
93 65 36
93 66 46
93 67 52
93 68 60
93 69 41
93 70 60
93 71 50
93 72 43
93 73 36
93 74 59
93 75 38
93 76 60
93 77 43
93 78 60
93 79 42
93 80 37
93 81 54
93 82 57
93 83 51
93 84 55
93 85 59
93 86 48
93 87 58
93 88 41
93 89 46
93 90 47
93 91 42
93 92 49
93 93 0
93 94 56
93 95 58
94 1 36
94 2 39
94 3 44
94 4 60
94 5 59
94 6 38
94 7 59
94 8 46
94 9 59
94 10 53
94 11 53
94 12 43
94 13 54
94 14 49
94 15 40
94 16 37
94 17 46
94 18 57
94 19 57
94 20 49
94 21 54
94 22 53
94 23 50
94 24 35
94 25 49
94 26 48
94 27 42
94 28 53
94 29 56
94 30 50
94 31 48
94 32 46
94 33 58
94 34 49
94 35 52
94 36 41
94 37 38
94 38 42
94 39 44
94 40 56
94 41 45
94 42 58
94 43 59
94 44 36
94 45 46
94 46 51
94 47 40
94 48 55
94 49 45
94 50 46
94 51 37
94 52 45
94 53 55
94 54 58
94 55 51
94 56 53
94 57 51
94 58 35
94 59 49
94 60 52
94 61 36
94 62 48
94 63 40
94 64 55
94 65 57
94 66 52
94 67 50
94 68 46
94 69 49
94 70 41
94 71 44
94 72 51
94 73 45
94 74 47
94 75 55
94 76 50
94 77 44
94 78 57
94 79 57
94 80 49
94 81 43
94 82 56
94 83 50
94 84 57
94 85 45
94 86 46
94 87 42
94 88 58
94 89 36
94 90 50
94 91 43
94 92 51
94 93 37
94 94 0
94 95 48
95 1 41
95 2 55
95 3 38
95 4 57
95 5 52
95 6 42
95 7 53
95 8 51
95 9 52
95 10 44
95 11 60
95 12 36
95 13 51
95 14 45
95 15 58
95 16 53
95 17 40
95 18 42
95 19 41
95 20 57
95 21 38
95 22 37
95 23 41
95 24 50
95 25 57
95 26 45
95 27 37
95 28 51
95 29 47
95 30 50
95 31 43
95 32 38
95 33 50
95 34 57
95 35 51
95 36 58
95 37 39
95 38 53
95 39 51
95 40 56
95 41 35
95 42 45
95 43 46
95 44 54
95 45 36
95 46 54
95 47 41
95 48 55
95 49 46
95 50 42
95 51 54
95 52 41
95 53 39
95 54 45
95 55 60
95 56 57
95 57 52
95 58 46
95 59 36
95 60 39
95 61 56
95 62 59
95 63 60
95 64 38
95 65 37
95 66 49
95 67 40
95 68 49
95 69 60
95 70 36
95 71 41
95 72 52
95 73 44
95 74 53
95 75 47
95 76 53
95 77 57
95 78 55
95 79 40
95 80 52
95 81 42
95 82 40
95 83 43
95 84 38
95 85 57
95 86 48
95 87 53
95 88 55
95 89 35
95 90 37
95 91 45
95 92 46
95 93 36
95 94 57
95 95 0
;
param Rinit :=
1 1 0
1 2 0
1 3 0
1 4 0
1 5 0
1 6 0
1 7 0
1 8 0
1 9 0
1 10 0
1 11 0
1 12 0
1 13 0
1 14 0
1 15 0
1 16 0
1 17 0
1 18 0
1 19 0
95 1 0
95 2 0
95 3 0
95 4 0
